subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response
SV033,L,1,2,3,0,0,3
SV033,L,2,2,3,1,0,3
SV033,L,3,3,3,0,1,3
SV033,L,4,3,0,0,0,3
SV033,L,5,2,2,1,1,2
SV033,L,6,2,0,1,1,2
SV033,L,7,2,0,1,1,2
SV033,L,8,3,0,0,1,3
SV033,L,9,2,0,1,1,2
SV033,L,10,3,2,1,1,2
SV033,L,11,2,2,1,0,2
SV033,L,12,3,2,0,1,2
SV033,L,13,2,0,1,0,2
SV033,L,14,3,2,1,1,2
SV033,L,15,2,2,0,0,2
SV033,L,16,3,0,0,1,2
SV033,L,17,2,0,0,0,3
SV033,L,18,2,0,0,0,3
SV033,L,19,3,0,0,0,3
SV033,L,20,3,3,0,1,3
SV033,L,21,2,2,1,1,2
SV033,L,22,2,0,0,0,3
SV033,L,23,3,3,0,0,3
SV033,L,24,3,0,1,1,2
SV033,L,25,3,2,0,0,2
SV033,L,26,2,0,0,1,3
SV033,L,27,3,0,1,1,2
SV033,L,28,2,3,1,0,3
SV033,L,29,3,0,0,1,3
SV033,L,30,3,0,1,1,2
SV033,L,31,2,2,0,1,2
SV033,L,32,2,0,1,1,2
SV033,L,33,3,2,1,1,2
SV033,L,34,3,3,1,1,3
SV033,L,35,2,3,0,1,3
SV033,L,36,2,0,0,0,3
SV033,L,37,2,2,1,0,2
SV033,L,38,2,3,0,1,3
SV033,L,39,2,3,0,0,3
SV033,L,40,3,2,0,1,3
SV033,L,41,3,2,1,0,2
SV033,L,42,2,3,1,1,2
SV033,L,43,3,0,1,1,1
SV033,L,44,3,3,0,1,3
SV033,L,45,3,2,1,1,2
SV033,L,46,3,2,0,0,2
SV033,L,47,2,3,0,1,3
SV033,L,48,3,0,0,1,3
SV033,L,49,3,3,1,0,3
SV033,L,50,2,2,1,0,2
SV033,L,51,3,0,1,0,3
SV033,L,52,3,0,0,0,3
SV033,L,53,2,3,0,1,3
SV033,L,54,3,0,1,0,3
SV033,L,55,3,3,1,0,3
SV033,L,56,2,2,0,0,2
SV033,L,57,3,0,1,0,3
SV033,L,58,3,3,0,1,3
SV033,L,59,3,3,0,0,3
SV033,L,60,3,3,1,1,3
SV033,L,61,3,3,1,1,3
SV033,L,62,3,0,0,1,0
SV033,L,63,2,2,1,0,2
SV033,L,64,2,3,1,0,3
SV033,L,65,2,3,0,1,3
SV033,L,66,2,2,0,1,2
SV033,L,67,2,0,0,1,3
SV033,L,68,3,0,0,0,3
SV033,L,69,2,3,0,0,3
SV033,L,70,3,0,0,0,3
SV033,L,71,3,2,0,0,2
SV033,L,72,2,2,0,0,2
SV033,L,73,3,2,1,1,2
SV033,L,74,2,3,0,1,3
SV033,L,75,2,3,1,1,2
SV033,L,76,2,2,1,0,2
SV033,L,77,3,2,0,1,2
SV033,L,78,3,3,0,0,3
SV033,L,79,3,2,1,0,2
SV033,L,80,3,0,1,0,3
SV033,L,81,3,2,1,0,2
SV033,L,82,2,0,0,0,2
SV033,L,83,2,2,1,1,1
SV033,L,84,3,0,0,0,3
SV033,L,85,2,0,1,0,3
SV033,L,86,3,0,1,1,2
SV033,L,87,2,0,0,1,2
SV033,L,88,2,0,1,0,2
SV033,L,89,3,0,1,0,1
SV033,L,90,3,2,1,1,2
SV033,L,91,2,3,1,0,2
SV033,L,92,3,0,0,1,2
SV033,L,93,3,0,0,1,1
SV033,L,94,3,3,1,1,3
SV033,L,95,3,0,1,0,2
SV033,L,96,2,2,1,0,2
SV033,L,97,2,3,1,1,3
SV033,L,98,3,3,1,1,1
