subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response
SV018,L,1,3,0,0,0,3
SV018,L,2,3,2,1,1,2
SV018,L,3,3,0,0,1,3
SV018,L,4,3,0,1,1,3
SV018,L,5,3,0,1,0,3
SV018,L,6,3,0,0,1,3
SV018,L,7,2,2,0,0,2
SV018,L,8,2,3,0,1,3
SV018,L,9,3,2,1,1,2
SV018,L,10,2,3,0,0,3
SV018,L,11,3,2,1,0,2
SV018,L,12,2,2,1,0,2
SV018,L,13,3,2,1,0,3
SV018,L,14,2,2,0,0,2
SV018,L,15,3,3,1,0,3
SV018,L,16,2,2,1,1,2
SV018,L,17,2,0,1,0,3
SV018,L,18,3,2,0,1,3
SV018,L,19,2,0,0,1,2
SV018,L,20,2,0,1,1,3
SV018,L,21,2,0,0,0,2
SV018,L,22,3,0,0,0,3
SV018,L,23,2,3,0,1,3
SV018,L,24,2,0,1,0,2
SV018,L,25,3,0,0,1,2
SV018,L,26,2,0,0,1,3
SV018,L,27,3,2,0,0,2
SV018,L,28,2,3,0,1,3
SV018,L,29,3,3,1,1,3
SV018,L,30,2,3,0,1,3
SV018,L,31,3,0,0,1,3
SV018,L,32,3,2,0,1,2
SV018,L,33,2,2,1,1,2
SV018,L,34,2,3,1,0,3
SV018,L,35,3,2,1,1,2
SV018,L,36,3,0,1,1,2
SV018,L,37,3,0,0,1,3
SV018,L,38,3,3,0,1,3
SV018,L,39,3,2,1,0,2
SV018,L,40,3,2,0,1,2
SV018,L,41,3,3,1,0,3
SV018,L,42,3,3,0,1,3
SV018,L,43,3,3,0,0,3
SV018,L,44,2,0,1,0,3
SV018,L,45,2,0,1,0,3
SV018,L,46,2,0,0,0,3
SV018,L,47,3,2,0,0,3
SV018,L,48,3,3,0,0,3
SV018,L,49,2,2,1,1,2
SV018,L,50,2,2,0,1,2
SV018,L,51,2,2,0,0,2
SV018,L,52,2,3,1,1,3
SV018,L,53,2,3,1,1,3
SV018,L,54,2,3,0,1,3
SV018,L,55,2,0,1,0,3
SV018,L,56,3,3,1,0,3
SV018,L,57,2,3,1,1,3
SV018,L,58,3,3,1,0,3
SV018,L,59,2,2,0,1,2
SV018,L,60,3,2,0,0,2
SV018,L,61,2,3,1,0,3
SV018,L,62,3,0,0,0,3
SV018,L,63,2,0,0,1,3
SV018,L,64,3,0,0,0,3
SV018,L,65,2,2,0,0,2
SV018,L,66,2,3,0,0,3
SV018,L,67,2,0,0,1,3
SV018,L,68,2,3,1,1,3
SV018,L,69,3,2,0,1,2
SV018,L,70,2,0,0,0,2
SV018,L,71,2,3,1,0,3
SV018,L,72,3,2,0,0,2
SV018,L,73,2,0,1,1,3
SV018,L,74,2,2,0,0,2
SV018,L,75,2,0,0,1,3
SV018,L,76,3,0,1,0,3
SV018,L,77,2,3,0,0,3
SV018,L,78,3,2,0,0,3
SV018,L,79,3,0,1,0,3
SV018,L,80,2,2,1,0,2
SV018,L,81,3,0,1,1,3
SV018,L,82,3,2,1,1,2
SV018,L,83,3,0,0,0,3
SV018,L,84,3,2,0,1,3
SV018,L,85,3,3,0,0,3
SV018,L,86,2,0,0,0,3
SV018,L,87,2,0,1,1,2
