subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response
SV023,L,1,3,2,0,1,2
SV023,L,2,3,3,1,1,2
SV023,L,3,2,3,0,0,3
SV023,L,4,3,0,1,1,1
SV023,L,5,2,2,1,0,2
SV023,L,6,3,0,0,0,1
SV023,L,7,2,0,0,0,1
SV023,L,8,3,2,1,1,2
SV023,L,9,3,2,0,1,2
SV023,L,10,3,3,0,1,4
SV023,L,11,2,3,0,0,3
SV023,L,12,3,3,1,1,3
SV023,L,13,2,2,0,0,2
SV023,L,14,3,3,0,1,3
SV023,L,15,3,3,0,0,3
SV023,L,16,3,2,1,0,2
SV023,L,17,3,2,0,1,2
SV023,L,18,2,2,0,1,2
SV023,L,19,2,2,0,1,2
SV023,L,20,3,3,0,1,3
SV023,L,21,2,2,1,1,2
SV023,L,22,3,0,1,1,2
SV023,L,23,2,0,1,0,2
SV023,L,24,2,0,0,0,2
SV023,L,25,2,0,0,0,2
SV023,L,26,3,3,0,0,3
SV023,L,27,3,2,0,0,2
SV023,L,28,3,0,0,0,1
SV023,L,29,3,2,0,0,2
SV023,L,30,3,0,0,0,3
SV023,L,31,2,0,0,1,3
SV023,L,32,3,2,1,0,2
SV023,L,33,2,3,0,1,3
SV023,L,34,3,2,1,1,2
SV023,L,35,3,0,0,1,2
SV023,L,36,3,3,0,0,3
SV023,L,37,2,3,0,1,3
SV023,L,38,2,2,1,0,2
SV023,L,39,3,3,1,1,3
SV023,L,40,2,3,1,1,3
SV023,L,41,3,3,1,0,3
SV023,L,42,3,3,0,1,3
SV023,L,43,3,3,1,1,3
SV023,L,44,2,3,1,1,3
SV023,L,45,3,3,1,0,3
SV023,L,46,2,3,0,0,3
SV023,L,47,2,3,0,0,3
SV023,L,48,2,2,0,0,2
SV023,L,49,2,0,0,1,3
SV023,L,50,2,3,1,1,3
SV023,L,51,2,3,1,0,1
SV023,L,52,3,2,0,0,2
SV023,L,53,2,3,0,1,3
SV023,L,54,3,2,1,0,2
SV023,L,55,2,3,0,0,3
SV023,L,56,2,0,0,1,2
SV023,L,57,3,3,1,0,3
SV023,L,58,2,0,0,0,3
SV023,L,59,3,2,0,0,2
SV023,L,60,3,3,1,0,3
SV023,L,61,2,0,1,1,2
SV023,L,62,3,3,0,1,3
SV023,L,63,3,0,1,0,3
SV023,L,64,2,0,0,1,3
SV023,L,65,3,2,0,0,2
SV023,L,66,2,2,0,0,2
SV023,L,67,2,0,1,1,2
SV023,L,68,3,0,1,0,3
SV023,L,69,2,3,0,0,3
SV023,L,70,3,2,0,0,2
SV023,L,71,2,2,1,1,2
SV023,L,72,2,2,0,0,2
SV023,L,73,3,3,0,0,2
SV023,L,74,3,2,1,1,2
SV023,L,75,2,3,0,1,3
SV023,L,76,3,0,1,0,3
SV023,L,77,2,2,1,1,2
SV023,L,78,3,0,0,0,3
SV023,L,79,3,0,1,1,3
SV023,L,80,2,3,0,1,3
SV023,L,81,2,2,1,1,2
SV023,L,82,2,3,1,0,3
SV023,L,83,2,2,1,1,2
SV023,L,84,2,2,1,0,2
SV023,L,85,2,2,1,0,2
SV023,L,86,2,2,1,1,2
SV023,L,87,3,3,1,1,3
SV023,L,88,3,0,1,1,3
SV023,L,89,2,3,1,1,3
SV023,L,90,2,3,1,1,3
SV023,L,91,2,2,0,1,2
SV023,L,92,3,3,1,0,3
SV023,L,93,2,3,0,0,3
SV023,L,94,3,0,0,1,3
SV023,L,95,2,0,0,1,3
SV023,L,96,3,0,1,0,3
SV023,L,97,3,3,1,1,3
SV023,L,98,3,3,1,1,3
SV023,L,99,3,0,1,1,3
SV023,L,100,3,0,1,1,3
SV023,L,101,3,2,1,1,2
SV023,L,102,3,2,1,0,2
SV023,L,103,2,2,0,0,2
SV023,L,104,2,0,1,1,2
SV023,L,105,2,2,0,1,2
SV023,L,106,2,2,1,0,2
SV023,L,107,3,0,0,0,2
SV023,L,108,3,2,0,0,2
SV023,L,109,2,3,0,1,3
SV023,L,110,3,2,1,1,2
SV023,L,111,3,2,1,1,2
SV023,L,112,2,2,0,0,2
SV023,L,113,3,3,1,0,3
SV023,L,114,2,0,0,1,3
SV023,L,115,2,2,1,0,2
SV023,L,116,3,0,0,1,2
SV023,L,117,3,0,0,0,3
SV023,L,118,3,3,0,1,3
SV023,L,119,2,2,0,0,2
SV023,L,120,3,0,0,1,3
SV023,L,121,3,0,1,1,3
SV023,L,122,2,2,1,0,2
SV023,L,123,2,0,1,0,3
SV023,L,124,3,0,1,0,3
SV023,L,125,3,2,1,0,2
SV023,L,126,2,0,1,1,2
SV023,L,127,2,2,0,1,2
SV023,L,128,2,3,0,0,3
SV023,L,129,3,0,0,1,3
SV023,L,130,2,2,1,1,2
SV023,L,131,3,2,0,0,2
SV023,L,132,2,3,0,1,3
SV023,L,133,2,3,1,1,3
SV023,L,134,3,2,1,1,2
SV023,L,135,3,0,1,1,2
SV023,L,136,2,2,0,0,2
SV023,L,137,2,0,1,1,2
SV023,L,138,3,3,0,0,3
SV023,L,139,2,3,1,0,3
SV023,L,140,2,2,0,1,2
SV023,L,141,2,2,0,1,2
SV023,L,142,3,2,0,1,2
SV023,L,143,3,0,0,1,2
SV023,L,144,2,0,0,0,2
SV023,L,145,2,3,1,0,3
SV023,L,146,3,2,0,1,2
SV023,L,147,2,3,1,0,3
SV023,L,148,2,3,1,0,3
SV023,L,149,3,0,0,1,3
SV023,L,150,3,3,0,1,3
SV023,L,151,2,0,0,0,3
SV023,L,152,2,3,1,0,3
SV023,L,153,3,2,0,0,2
SV023,L,154,2,3,1,0,3
SV023,L,155,2,0,1,0,1
SV023,L,156,3,0,1,0,3
SV023,L,157,2,2,1,1,2
SV023,L,158,3,3,0,0,3
SV023,L,159,3,3,0,1,3
SV023,L,160,3,2,0,1,2
SV023,L,161,2,0,0,0,2
SV023,L,162,3,0,1,0,2
SV023,L,163,2,2,1,1,2
SV023,L,164,3,3,1,1,3
SV023,L,165,2,2,0,1,2
SV023,L,166,3,2,0,1,2
SV023,L,167,2,0,1,0,3
SV023,L,168,3,2,0,0,2
SV023,L,169,3,2,0,1,2
SV023,L,170,3,0,1,1,2
SV023,L,171,2,3,1,1,3
SV023,L,172,2,3,1,0,3
SV023,L,173,3,0,0,0,3
SV023,L,174,3,3,1,1,3
SV023,L,175,2,0,0,0,3
SV023,L,176,2,0,1,1,3
SV023,L,177,3,0,1,0,3
SV023,L,178,2,3,0,1,3
SV023,L,179,3,3,1,0,3
SV023,L,180,2,3,0,0,3
SV023,L,181,3,0,1,0,3
SV023,L,182,3,3,1,1,3
SV023,L,183,2,0,1,1,3
SV023,L,184,3,2,0,1,2
SV023,L,185,3,2,1,0,2
SV023,L,186,2,0,0,1,2
SV023,L,187,2,0,1,1,3
SV023,L,188,3,2,1,1,2
SV023,L,189,3,3,0,1,3
SV023,L,190,2,3,1,1,3
SV023,L,191,3,3,1,0,3
SV023,L,192,3,0,0,0,3
SV023,L,193,2,0,1,1,3
SV023,L,194,3,0,0,1,3
SV023,L,195,3,2,1,0,3
SV023,L,196,2,3,1,1,3
SV023,L,197,2,0,1,1,3
SV023,L,198,2,2,0,1,2
SV023,L,199,3,3,1,0,2
SV023,L,200,2,3,0,0,3
SV023,L,201,2,3,0,1,3
SV023,L,202,2,0,1,0,3
SV023,L,203,2,3,1,1,3
SV023,L,204,3,0,0,1,3
SV023,L,205,3,0,1,1,3
SV023,L,206,3,0,0,1,3
SV023,L,207,2,2,0,0,2
SV023,L,208,2,0,0,1,2
SV023,L,209,2,0,1,0,2
SV023,L,210,2,0,0,0,3
SV023,L,211,3,3,0,0,3
SV023,L,212,3,0,0,0,3
SV023,L,213,2,0,1,0,3
SV023,L,214,3,2,1,0,2
SV023,L,215,2,3,0,1,3
SV023,L,216,3,3,1,0,3
SV023,L,217,3,2,1,0,2
SV023,L,218,3,0,0,0,2
SV023,L,219,3,3,0,0,3
SV023,L,220,3,2,0,1,2
SV023,L,221,2,3,1,0,3
SV023,L,222,3,2,1,1,2
SV023,L,223,3,2,1,0,2
SV023,L,224,3,0,1,0,3
SV023,L,225,2,0,0,1,3
SV023,L,226,3,3,0,1,3
SV023,L,227,3,2,1,1,2
SV023,L,228,2,2,1,0,2
SV023,L,229,2,0,0,0,2
SV023,L,230,2,0,0,1,2
SV023,L,231,2,2,1,0,2
SV023,L,232,3,3,0,0,2
SV023,L,233,2,0,1,0,2
SV023,L,234,3,3,0,0,3
SV023,L,235,2,2,0,0,2
SV023,L,236,2,0,1,0,2
SV023,L,237,2,2,0,1,2
SV023,L,238,2,2,1,1,2
SV023,L,239,2,0,1,0,2
SV023,L,240,2,2,1,0,2
SV023,L,241,2,2,0,0,2
SV023,L,242,3,2,0,0,2
SV023,L,243,3,3,0,0,2
SV023,L,244,3,2,1,0,2
SV023,L,245,3,3,1,1,2
SV023,L,246,2,0,0,1,2
SV023,L,247,2,2,1,1,2
SV023,L,248,2,3,1,1,2
SV023,L,249,3,0,0,1,0
SV023,L,250,2,2,1,1,2
SV023,L,251,2,3,0,0,3
SV023,L,252,2,3,0,0,3
SV023,L,253,3,2,1,1,2
SV023,L,254,2,3,1,1,3
SV023,L,255,2,0,1,1,0
SV023,L,256,3,3,1,0,3
SV023,L,257,2,2,0,1,2
SV023,L,258,3,3,0,0,3
SV023,L,259,2,3,1,1,3
SV023,L,260,2,2,1,1,2
SV023,L,261,3,2,1,0,2
SV023,L,262,3,2,0,1,2
SV023,L,263,3,0,1,1,0
SV023,L,264,3,2,1,1,2
SV023,L,265,2,3,1,0,3
SV023,L,266,2,3,1,1,3
SV023,L,267,2,3,1,1,3
SV023,L,268,2,0,0,0,0
SV023,L,269,2,3,1,0,3
SV023,L,270,2,0,1,0,0
SV023,L,271,2,2,1,1,2
SV023,L,272,2,2,0,1,2
SV023,L,273,3,3,1,1,3
SV023,L,274,2,0,0,1,0
SV023,L,275,3,3,1,1,3
SV023,L,276,2,2,0,0,2
SV023,L,277,2,0,1,1,0
SV023,L,278,3,2,1,0,2
SV023,L,279,2,3,0,0,3
SV023,L,280,3,3,0,1,3
SV023,L,281,2,3,0,1,3
SV023,L,282,2,0,0,0,0
SV023,L,283,3,0,0,1,0
SV023,L,284,3,0,1,0,0
SV023,L,285,2,3,0,0,3
SV023,L,286,3,2,0,0,2
SV023,L,287,3,2,1,1,2
SV023,L,288,3,2,1,0,2
SV023,L,289,3,0,0,0,0
SV023,L,290,3,2,1,1,2
SV023,L,291,2,2,1,0,2
SV023,L,292,3,0,1,0,0
SV023,L,293,2,2,1,0,2
SV023,L,294,2,3,0,0,3
SV023,L,295,3,0,0,1,0
SV023,L,296,3,0,1,0,0
SV023,L,297,3,3,1,0,3
SV023,L,298,2,2,1,0,2
SV023,L,299,2,0,1,1,0
SV023,L,300,2,2,1,1,2
SV023,L,301,2,3,1,1,3
SV023,L,302,3,2,0,1,2
SV023,L,303,2,3,0,1,3
SV023,L,304,3,2,0,0,2
SV023,L,305,3,0,1,0,0
SV023,L,306,2,2,0,1,2
SV023,L,307,3,0,1,0,0
SV023,L,308,2,2,0,1,2
SV023,L,309,2,2,0,1,2
SV023,L,310,2,3,1,0,3
SV023,L,311,2,3,0,0,3
SV023,L,312,2,3,0,0,3
SV023,L,313,2,0,0,1,0
SV023,L,314,2,0,0,0,3
SV023,L,315,2,2,1,0,2
SV023,L,316,2,0,1,0,0
SV023,L,317,3,2,0,0,2
SV023,L,318,2,3,0,1,3
SV023,L,319,2,3,1,0,3
SV023,L,320,3,3,0,1,3
SV023,L,321,2,0,1,0,0
SV023,L,322,3,3,0,1,3
SV023,L,323,3,2,0,1,2
SV023,L,324,2,3,0,1,3
SV023,L,325,3,0,1,1,0
SV023,L,326,2,0,1,1,0
SV023,L,327,2,3,0,0,3
SV023,L,328,3,2,0,1,2
SV023,L,329,3,3,1,1,3
SV023,L,330,3,3,1,1,3
SV023,L,331,3,2,1,0,2
SV023,L,332,3,3,0,1,3
SV023,L,333,3,0,0,0,0
SV023,L,334,3,0,1,1,0
SV023,L,335,2,2,1,0,2
SV023,L,336,3,2,0,1,2
SV023,L,337,2,0,1,0,0
SV023,L,338,3,0,1,0,0
SV023,L,339,2,2,0,0,2
SV023,L,340,2,3,0,1,3
SV023,L,341,3,0,0,1,0
SV023,L,342,2,2,0,0,2
SV023,L,343,3,0,0,1,0
SV023,L,344,2,3,1,0,3
SV023,L,345,3,2,1,0,2
SV023,L,346,3,3,0,0,3
SV023,L,347,2,0,0,1,0
SV023,L,348,3,2,1,0,2
SV023,L,349,3,3,1,0,3
SV023,L,350,3,2,0,1,2
SV023,L,351,3,3,0,1,3
SV023,L,352,3,3,0,1,3
SV023,L,353,3,3,1,0,3
SV023,L,354,2,2,0,1,2
SV023,L,355,3,3,0,1,3
SV023,L,356,2,3,0,0,3
SV023,L,357,2,2,1,0,2
SV023,L,358,2,2,1,0,2
SV023,L,359,3,2,0,0,2
SV023,L,360,2,0,0,0,0
SV023,L,361,2,3,1,0,3
SV023,L,362,3,2,1,1,2
SV023,L,363,3,2,1,1,2
SV023,L,364,2,2,1,0,2
SV023,L,365,2,2,0,1,2
SV023,L,366,2,0,0,0,0
SV023,L,367,3,2,1,0,2
SV023,L,368,3,0,0,0,0
SV023,L,369,3,2,1,1,2
SV023,L,370,2,0,1,1,0
SV023,L,371,2,3,0,1,3
SV023,L,372,3,0,0,0,0
SV023,L,373,3,3,1,0,3
SV023,L,374,3,3,1,1,3
SV023,L,375,2,0,0,0,0
SV023,L,376,3,3,0,1,3
SV023,L,377,2,3,0,1,3
SV023,L,378,3,2,0,1,2
SV023,L,379,3,2,0,0,2
SV023,L,380,2,0,0,0,0
SV023,L,381,2,0,1,1,0
SV023,L,382,2,0,1,1,0
SV023,L,383,3,0,1,0,0
SV023,L,384,3,0,0,0,0
SV023,L,385,2,0,1,0,0
SV023,L,386,2,2,0,0,2
SV023,L,387,2,0,1,1,0
SV023,L,388,2,3,1,0,3
SV023,L,389,2,2,0,0,2
SV023,L,390,3,0,1,1,0
SV023,L,391,3,2,1,0,2
SV023,L,392,3,0,0,0,0
SV023,L,393,2,0,1,1,0
SV023,L,394,2,3,1,0,3
SV023,L,395,3,2,1,1,2
SV023,L,396,2,0,0,1,0
SV023,L,397,2,3,1,0,3
SV023,L,398,2,0,1,0,0
SV023,L,399,2,3,0,1,3
SV023,L,400,2,0,0,1,0
SV023,L,401,3,3,0,0,3
SV023,L,402,3,0,1,0,3
SV023,L,403,3,2,0,1,2
SV023,L,404,2,3,1,1,3
SV023,L,405,3,3,1,1,3
SV023,L,406,2,2,1,0,2
SV023,L,407,2,0,0,0,0
SV023,L,408,3,3,0,0,3
SV023,L,409,2,2,1,1,2
SV023,L,410,2,2,1,1,2
SV023,L,411,3,3,0,1,3
SV023,L,412,3,3,1,0,3
SV023,L,413,3,3,0,0,3
SV023,L,414,3,2,0,1,2
SV023,L,415,2,2,0,1,2
SV023,L,416,3,3,0,0,3
SV023,L,417,2,3,1,1,3
SV023,L,418,3,0,0,1,3
SV023,L,419,3,3,1,1,3
SV023,L,420,3,2,0,0,2
SV023,L,421,3,0,1,1,0
SV023,L,422,3,0,1,0,3
SV023,L,423,3,2,0,1,2
SV023,L,424,2,3,0,1,3
SV023,L,425,2,2,0,1,2
SV023,L,426,3,0,0,0,0
SV023,L,427,3,2,1,1,2
SV023,L,428,3,0,1,0,0
SV023,L,429,3,3,1,0,3
SV023,L,430,3,0,0,0,0
SV023,L,431,2,2,1,1,2
SV023,L,432,2,0,1,0,0
SV023,L,433,2,3,1,1,3
SV023,L,434,2,0,1,0,0
SV023,L,435,2,0,0,0,0
SV023,L,436,2,2,0,0,2
SV023,L,437,3,3,1,1,3
SV023,L,438,3,0,0,0,0
SV023,L,439,3,0,1,1,0
SV023,L,440,3,0,1,1,0
SV023,L,441,2,3,1,1,3
SV023,L,442,3,0,1,1,0
SV023,L,443,2,3,0,0,3
SV023,L,444,2,3,1,0,3
SV023,L,445,3,2,1,1,2
SV023,L,446,3,0,0,0,0
SV023,L,447,2,2,1,1,2
SV023,L,448,3,3,1,0,3
SV023,L,449,3,0,0,1,0
SV023,L,450,3,3,1,1,3
SV023,L,451,3,2,0,0,2
SV023,L,452,3,3,1,0,3
SV023,L,453,2,0,1,1,0
SV023,L,454,3,3,1,0,3
SV023,L,455,2,2,0,0,2
SV023,L,456,3,0,0,1,0
SV023,L,457,3,0,1,1,0
SV023,L,458,3,2,0,0,2
SV023,L,459,3,3,0,0,3
SV023,L,460,3,0,0,1,0
SV023,L,461,3,0,1,1,0
SV023,L,462,2,0,0,1,0
SV023,L,463,3,2,0,0,2
SV023,L,464,3,3,0,1,3
SV023,L,465,2,0,0,0,0
SV023,L,466,3,3,0,0,3
SV023,L,467,2,2,1,0,2
SV023,L,468,2,2,0,0,2
SV023,L,469,2,0,1,0,0
SV023,L,470,2,0,0,1,0
SV023,L,471,3,2,1,0,2
SV023,L,472,2,2,1,1,2
SV023,L,473,2,0,0,1,0
SV023,L,474,3,3,0,0,3
SV023,L,475,2,0,0,1,0
SV023,L,476,2,2,0,1,2
SV023,L,477,2,3,0,1,3
SV023,L,478,2,0,1,0,0
SV023,L,479,3,0,0,1,0
SV023,L,480,2,2,0,0,2
