subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response
SV022,L,1,2,2,1,0,2
SV022,L,2,2,0,1,1,2
SV022,L,3,2,0,1,0,2
SV022,L,4,3,3,1,1,3
SV022,L,5,2,0,0,0,2
SV022,L,6,2,2,1,1,2
SV022,L,7,3,2,1,0,2
SV022,L,8,2,0,0,1,2
SV022,L,9,3,2,0,0,2
SV022,L,10,2,0,0,1,1
SV022,L,11,3,3,1,0,3
SV022,L,12,2,2,0,0,2
SV022,L,13,2,3,0,0,2
SV022,L,14,3,2,0,1,0
SV022,L,15,3,0,1,0,2
SV022,L,16,3,3,1,1,2
SV022,L,17,2,2,1,1,2
SV022,L,18,3,2,0,0,2
SV022,L,19,3,3,0,0,3
SV022,L,20,3,3,0,1,1
SV022,L,21,3,2,0,1,2
SV022,L,22,3,3,1,1,2
SV022,L,23,3,0,1,1,2
SV022,L,24,2,3,1,0,2
SV022,L,25,3,0,0,1,2
SV022,L,26,3,3,0,1,3
SV022,L,27,2,2,0,0,2
SV022,L,28,2,3,1,0,2
SV022,L,29,2,2,0,0,2
SV022,L,30,3,3,1,0,2
SV022,L,31,2,2,1,1,2
SV022,L,32,3,0,1,0,2
SV022,L,33,2,0,1,0,2
SV022,L,34,2,2,0,0,2
SV022,L,35,2,3,0,1,3
SV022,L,36,3,3,1,0,3
SV022,L,37,3,2,1,1,2
SV022,L,38,2,0,1,1,2
SV022,L,39,2,0,1,1,2
SV022,L,40,2,2,0,1,2
SV022,L,41,2,0,0,1,0
SV022,L,42,2,2,0,0,2
SV022,L,43,3,0,0,0,2
SV022,L,44,2,3,0,1,3
SV022,L,45,2,0,1,0,2
SV022,L,46,3,2,1,0,3
SV022,L,47,2,3,0,0,2
SV022,L,48,3,2,0,0,2
SV022,L,49,3,3,0,0,3
SV022,L,50,2,2,1,0,2
SV022,L,51,3,0,1,0,3
SV022,L,52,2,3,1,1,3
SV022,L,53,2,3,1,1,3
SV022,L,54,3,3,1,1,2
SV022,L,55,2,2,1,1,2
SV022,L,56,3,3,1,1,3
SV022,L,57,3,3,1,1,2
SV022,L,58,3,0,1,1,2
SV022,L,59,2,0,0,1,2
SV022,L,60,2,2,0,1,2
SV022,L,61,3,0,1,1,2
SV022,L,62,3,2,0,1,2
SV022,L,63,2,3,1,0,2
SV022,L,64,3,0,0,0,3
SV022,L,65,2,0,1,1,2
SV022,L,66,3,2,0,1,2
SV022,L,67,2,0,0,0,2
SV022,L,68,2,3,0,1,3
SV022,L,69,3,2,1,1,1
SV022,L,70,2,3,1,0,3
SV022,L,71,2,2,0,0,2
SV022,L,72,3,3,1,0,3
SV022,L,73,2,2,1,0,2
SV022,L,74,3,0,0,1,2
SV022,L,75,3,3,0,0,3
SV022,L,76,3,3,0,1,3
SV022,L,77,2,3,1,0,3
SV022,L,78,3,3,0,1,2
SV022,L,79,2,0,0,1,2
SV022,L,80,3,2,1,0,3
SV022,L,81,3,3,0,1,2
SV022,L,82,2,0,0,1,2
SV022,L,83,3,3,0,0,3
SV022,L,84,2,3,0,1,3
SV022,L,85,2,2,0,1,2
SV022,L,86,2,0,0,0,2
SV022,L,87,2,2,1,0,2
SV022,L,88,3,0,0,0,3
SV022,L,89,2,3,0,1,3
SV022,L,90,3,2,1,0,2
SV022,L,91,2,3,1,1,2
SV022,L,92,2,3,0,0,2
SV022,L,93,2,0,0,0,2
SV022,L,94,2,2,1,1,2
SV022,L,95,3,3,1,0,3
SV022,L,96,2,3,0,0,3
SV022,L,97,2,3,1,0,3
SV022,L,98,3,0,1,0,3
SV022,L,99,2,3,0,0,3
SV022,L,100,2,3,1,1,2
SV022,L,101,3,3,0,1,2
SV022,L,102,2,2,0,1,1
SV022,L,103,3,2,0,0,2
SV022,L,104,3,3,0,0,2
SV022,L,105,2,0,1,1,2
SV022,L,106,2,0,1,0,2
SV022,L,107,3,3,0,0,3
SV022,L,108,2,3,0,0,3
SV022,L,109,2,3,1,1,3
SV022,L,110,2,0,1,0,3
SV022,L,111,2,2,0,1,2
SV022,L,112,3,3,1,0,3
SV022,L,113,3,0,1,1,3
SV022,L,114,2,3,0,0,3
SV022,L,115,3,2,1,0,2
SV022,L,116,3,0,0,1,2
SV022,L,117,3,2,1,0,2
SV022,L,118,2,0,1,1,2
SV022,L,119,3,0,1,1,2
SV022,L,120,3,2,0,0,2
SV022,L,121,2,3,1,0,2
SV022,L,122,2,0,1,0,2
SV022,L,123,3,0,1,1,2
SV022,L,124,3,0,0,1,2
SV022,L,125,2,3,1,1,3
SV022,L,126,3,3,0,1,3
SV022,L,127,3,2,0,1,2
SV022,L,128,2,2,1,0,2
SV022,L,129,3,3,1,0,2
SV022,L,130,2,2,0,1,1
SV022,L,131,2,3,1,0,2
SV022,L,132,2,3,0,1,3
SV022,L,133,3,0,1,0,3
SV022,L,134,2,2,1,1,2
SV022,L,135,2,2,0,1,2
SV022,L,136,3,0,0,1,0
SV022,L,137,3,2,1,1,2
SV022,L,138,3,2,1,0,2
SV022,L,139,3,0,1,1,2
SV022,L,140,3,0,0,1,2
SV022,L,141,2,3,1,0,3
SV022,L,142,2,0,0,0,2
SV022,L,143,2,0,0,0,2
SV022,L,144,3,2,1,0,2
SV022,L,145,3,2,1,0,2
SV022,L,146,3,0,0,0,3
SV022,L,147,3,3,0,0,3
SV022,L,148,2,2,0,1,2
SV022,L,149,2,3,0,0,3
SV022,L,150,2,3,1,1,2
SV022,L,151,3,0,1,1,2
SV022,L,152,2,2,0,1,2
SV022,L,153,3,2,1,1,2
SV022,L,154,3,3,1,1,3
SV022,L,155,2,2,1,0,2
SV022,L,156,3,0,0,1,1
SV022,L,157,3,2,1,1,2
SV022,L,158,2,0,1,1,2
SV022,L,159,2,2,1,0,2
SV022,L,160,2,0,0,0,2
SV022,L,161,3,0,0,0,1
SV022,L,162,2,2,0,0,2
SV022,L,163,3,0,1,0,2
SV022,L,164,2,3,1,0,2
SV022,L,165,3,3,1,0,2
SV022,L,166,2,2,1,1,2
SV022,L,167,2,2,0,0,2
SV022,L,168,2,2,1,0,2
SV022,L,169,2,0,1,0,2
SV022,L,170,3,0,1,1,1
SV022,L,171,2,3,1,1,2
SV022,L,172,3,2,0,1,2
SV022,L,173,3,0,0,0,2
SV022,L,174,2,3,0,1,2
SV022,L,175,2,3,0,0,2
SV022,L,176,3,2,1,1,2
SV022,L,177,3,3,0,1,3
SV022,L,178,2,2,0,0,2
SV022,L,179,2,0,0,1,1
SV022,L,180,3,0,0,0,2
SV022,L,181,3,3,1,1,2
SV022,L,182,2,0,1,0,2
SV022,L,183,3,0,0,0,2
SV022,L,184,3,2,0,1,2
SV022,L,185,3,2,0,0,2
SV022,L,186,2,0,1,0,2
SV022,L,187,2,2,1,0,2
SV022,L,188,2,3,1,1,2
SV022,L,189,2,0,1,1,2
SV022,L,190,3,2,0,0,2
SV022,L,191,3,2,0,1,2
SV022,L,192,3,0,1,0,1
SV022,L,193,3,2,1,1,2
SV022,L,194,3,2,0,0,2
SV022,L,195,3,0,1,0,2
SV022,L,196,3,3,0,0,3
SV022,L,197,3,2,0,1,2
SV022,L,198,2,3,0,1,2
SV022,L,199,3,2,1,0,2
SV022,L,200,3,0,1,0,2
SV022,L,201,3,3,0,1,2
SV022,L,202,3,0,1,1,2
SV022,L,203,2,3,0,0,2
SV022,L,204,3,0,1,0,3
SV022,L,205,3,3,1,1,3
SV022,L,206,3,2,0,1,2
SV022,L,207,2,0,0,1,2
SV022,L,208,2,2,1,1,2
SV022,L,209,3,2,1,1,2
SV022,L,210,3,0,0,1,2
SV022,L,211,3,2,0,0,2
SV022,L,212,2,0,1,1,2
SV022,L,213,2,0,1,1,2
SV022,L,214,2,3,0,1,2
SV022,L,215,2,2,1,0,2
SV022,L,216,3,3,1,0,2
SV022,L,217,2,0,0,1,2
SV022,L,218,3,0,0,0,3
SV022,L,219,2,3,0,1,2
SV022,L,220,3,3,1,1,3
SV022,L,221,3,3,0,1,2
SV022,L,222,2,2,0,0,2
SV022,L,223,2,2,0,1,2
SV022,L,224,2,2,1,1,2
SV022,L,225,2,0,1,0,2
SV022,L,226,3,3,0,0,3
SV022,L,227,3,3,1,0,3
SV022,L,228,2,3,1,1,3
SV022,L,229,2,0,0,1,3
SV022,L,230,3,2,1,1,2
SV022,L,231,2,2,1,1,2
SV022,L,232,2,0,0,0,2
SV022,L,233,3,2,1,1,2
SV022,L,234,2,0,0,0,2
SV022,L,235,3,0,0,1,2
SV022,L,236,3,2,0,0,2
SV022,L,237,2,0,0,0,2
SV022,L,238,3,0,0,1,2
SV022,L,239,3,0,0,0,3
SV022,L,240,3,3,0,0,3
SV022,L,241,3,0,0,0,0
SV022,L,242,2,0,1,0,0
SV022,L,243,2,3,1,0,2
