subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response
SV022,L,244,2,0,1,0,0
SV022,L,245,2,2,0,1,2
SV022,L,246,2,2,0,0,2
SV022,L,247,3,2,0,0,2
SV022,L,248,2,2,1,0,2
SV022,L,249,3,3,0,1,3
SV022,L,250,3,3,0,1,3
SV022,L,251,3,3,1,1,3
SV022,L,252,2,3,1,0,3
SV022,L,253,2,0,1,0,0
SV022,L,254,3,3,1,0,3
SV022,L,255,2,2,1,1,2
SV022,L,256,3,3,1,1,3
SV022,L,257,2,3,1,0,3
SV022,L,258,2,2,1,0,2
SV022,L,259,2,2,1,0,2
SV022,L,260,3,0,1,0,0
SV022,L,261,3,3,0,0,3
SV022,L,262,3,0,1,1,0
SV022,L,263,2,0,1,1,0
SV022,L,264,3,3,1,1,3
SV022,L,265,3,3,0,0,3
SV022,L,266,2,3,0,0,3
SV022,L,267,2,2,1,0,2
SV022,L,268,3,0,1,1,0
SV022,L,269,2,0,0,1,0
SV022,L,270,3,3,0,1,3
SV022,L,271,3,2,0,1,2
SV022,L,272,3,0,1,1,0
SV022,L,273,3,3,0,1,3
SV022,L,274,2,2,0,0,2
SV022,L,275,3,2,0,1,2
SV022,L,276,2,3,0,1,3
SV022,L,277,2,2,0,0,2
SV022,L,278,2,2,0,1,2
SV022,L,279,2,0,1,0,0
SV022,L,280,2,3,1,1,3
SV022,L,281,3,3,0,1,3
SV022,L,282,3,3,1,1,3
SV022,L,283,2,3,0,1,3
SV022,L,284,2,2,0,1,2
SV022,L,285,3,3,0,0,3
SV022,L,286,3,3,1,1,3
SV022,L,287,2,3,1,0,3
SV022,L,288,3,0,0,0,0
SV022,L,289,2,3,0,0,3
SV022,L,290,2,0,0,0,0
SV022,L,291,2,0,1,1,0
SV022,L,292,2,0,0,0,0
SV022,L,293,3,3,1,0,3
SV022,L,294,3,0,1,0,0
SV022,L,295,3,0,1,0,0
SV022,L,296,2,0,0,0,0
SV022,L,297,3,2,0,1,2
SV022,L,298,2,3,0,1,3
SV022,L,299,3,0,1,0,0
SV022,L,300,2,0,0,1,0
SV022,L,301,3,3,1,1,3
SV022,L,302,3,3,1,0,3
SV022,L,303,2,3,1,1,3
SV022,L,304,3,0,1,0,0
SV022,L,305,2,2,1,0,2
SV022,L,306,3,2,1,0,2
SV022,L,307,3,3,0,1,3
SV022,L,308,3,3,1,0,3
SV022,L,309,3,2,0,0,2
SV022,L,310,2,0,0,1,0
SV022,L,311,2,2,0,0,2
SV022,L,312,2,2,0,1,2
SV022,L,313,3,0,0,0,0
SV022,L,314,3,2,1,1,2
SV022,L,315,3,2,0,0,2
SV022,L,316,2,0,0,0,0
SV022,L,317,2,2,1,0,2
SV022,L,318,3,3,0,0,3
SV022,L,319,3,3,0,0,3
SV022,L,320,3,2,1,1,2
SV022,L,321,2,0,0,1,0
SV022,L,322,2,0,0,1,0
SV022,L,323,2,3,1,0,3
SV022,L,324,3,2,1,0,2
SV022,L,325,3,3,0,1,3
SV022,L,326,2,0,0,0,0
SV022,L,327,2,2,1,1,2
SV022,L,328,3,0,0,1,0
SV022,L,329,2,0,1,1,0
SV022,L,330,2,0,0,1,0
SV022,L,331,3,2,0,1,2
SV022,L,332,2,0,0,1,0
SV022,L,333,3,2,1,1,2
SV022,L,334,3,2,0,1,2
SV022,L,335,3,3,0,0,3
SV022,L,336,3,3,0,0,3
SV022,L,337,3,3,1,1,3
SV022,L,338,2,0,0,1,0
SV022,L,339,2,2,1,1,2
SV022,L,340,2,2,0,0,2
SV022,L,341,2,2,1,0,2
SV022,L,342,2,0,1,0,0
SV022,L,343,3,0,1,1,0
SV022,L,344,2,0,1,0,0
SV022,L,345,3,0,1,0,0
SV022,L,346,3,0,0,1,0
SV022,L,347,2,2,0,0,2
SV022,L,348,2,3,1,0,3
SV022,L,349,2,0,0,1,0
SV022,L,350,3,0,1,1,0
SV022,L,351,2,3,0,1,3
SV022,L,352,2,2,0,1,2
SV022,L,353,2,3,1,1,3
SV022,L,354,2,2,0,0,2
SV022,L,355,3,2,0,1,2
SV022,L,356,2,0,1,1,0
SV022,L,357,2,2,1,1,2
SV022,L,358,3,2,1,0,2
SV022,L,359,3,2,1,0,2
SV022,L,360,2,2,1,1,2
SV022,L,361,2,2,1,1,2
SV022,L,362,2,2,0,0,2
SV022,L,363,3,3,1,0,3
SV022,L,364,2,0,1,0,0
SV022,L,365,2,0,1,1,0
SV022,L,366,3,2,0,0,2
SV022,L,367,2,3,1,1,3
SV022,L,368,2,3,1,0,3
SV022,L,369,3,3,0,0,2
SV022,L,370,3,0,0,0,0
SV022,L,371,3,0,1,1,0
SV022,L,372,3,3,0,0,3
SV022,L,373,3,3,1,0,3
SV022,L,374,2,0,1,1,0
SV022,L,375,2,2,1,1,2
SV022,L,376,2,0,0,0,0
SV022,L,377,2,0,1,1,0
SV022,L,378,3,3,0,1,3
SV022,L,379,3,0,0,1,0
SV022,L,380,2,3,1,0,3
SV022,L,381,2,3,0,1,3
SV022,L,382,3,2,1,0,2
SV022,L,383,3,0,0,1,0
SV022,L,384,2,3,0,0,3
SV022,L,385,3,0,0,1,0
SV022,L,386,3,0,1,1,0
SV022,L,387,2,3,0,1,3
SV022,L,388,3,2,0,1,2
SV022,L,389,3,3,0,0,3
SV022,L,390,2,0,0,0,0
SV022,L,391,3,3,1,1,3
SV022,L,392,2,3,0,0,3
SV022,L,393,2,3,0,0,3
SV022,L,394,2,3,1,0,3
SV022,L,395,2,2,0,1,2
SV022,L,396,2,3,1,1,3
SV022,L,397,3,2,1,0,2
SV022,L,398,3,2,1,1,2
SV022,L,399,3,0,1,1,0
SV022,L,400,3,3,1,0,3
SV022,L,401,2,2,1,0,2
SV022,L,402,2,3,1,1,3
SV022,L,403,2,0,0,1,0
SV022,L,404,2,3,0,0,3
SV022,L,405,2,0,1,0,0
SV022,L,406,3,0,0,0,0
SV022,L,407,2,0,1,0,0
SV022,L,408,3,0,1,1,0
SV022,L,409,3,2,1,0,2
SV022,L,410,3,0,0,1,0
SV022,L,411,3,2,0,0,2
SV022,L,412,3,0,0,1,0
SV022,L,413,3,0,0,0,0
SV022,L,414,3,2,0,0,2
SV022,L,415,3,0,1,1,0
SV022,L,416,3,3,0,1,3
SV022,L,417,3,2,1,0,2
SV022,L,418,2,2,1,1,2
SV022,L,419,3,0,1,0,0
SV022,L,420,2,3,0,0,3
SV022,L,421,2,0,1,1,0
SV022,L,422,3,3,1,0,3
SV022,L,423,2,3,1,0,3
SV022,L,424,3,2,0,0,2
SV022,L,425,2,3,0,1,3
SV022,L,426,3,0,0,0,0
SV022,L,427,2,3,0,1,3
SV022,L,428,2,3,0,0,3
SV022,L,429,3,2,1,1,2
SV022,L,430,3,2,1,0,2
SV022,L,431,2,2,0,1,2
SV022,L,432,3,2,1,1,2
SV022,L,433,3,0,0,0,0
SV022,L,434,3,0,1,0,0
SV022,L,435,3,2,1,0,2
SV022,L,436,3,2,0,1,2
SV022,L,437,3,0,1,0,0
SV022,L,438,3,2,0,0,2
SV022,L,439,3,0,0,1,0
SV022,L,440,2,2,0,0,2
SV022,L,441,2,2,0,1,2
SV022,L,442,2,0,1,1,2
SV022,L,443,3,2,0,1,2
SV022,L,444,3,2,1,1,2
SV022,L,445,3,3,1,0,3
SV022,L,446,2,3,0,0,3
SV022,L,447,2,2,0,1,2
SV022,L,448,2,2,0,1,2
SV022,L,449,3,3,1,1,3
SV022,L,450,2,3,0,0,3
SV022,L,451,3,0,0,1,0
SV022,L,452,3,2,0,0,2
SV022,L,453,3,2,0,1,2
SV022,L,454,2,3,0,1,3
SV022,L,455,3,2,1,1,2
SV022,L,456,2,3,1,1,3
SV022,L,457,2,0,1,0,0
SV022,L,458,3,3,1,1,3
SV022,L,459,2,2,1,0,2
SV022,L,460,2,0,0,0,0
SV022,L,461,3,2,0,0,2
SV022,L,462,3,3,0,1,3
SV022,L,463,2,2,1,1,2
SV022,L,464,3,0,0,1,0
SV022,L,465,2,2,1,0,2
SV022,L,466,3,2,1,1,2
SV022,L,467,3,0,0,0,0
SV022,L,468,2,2,1,1,2
SV022,L,469,2,0,1,1,0
SV022,L,470,2,0,0,0,0
SV022,L,471,2,3,1,1,3
SV022,L,472,2,3,0,1,3
SV022,L,473,3,2,1,1,2
SV022,L,474,3,3,1,0,3
SV022,L,475,2,2,0,0,2
SV022,L,476,3,0,0,0,0
SV022,L,477,3,0,1,0,0
SV022,L,478,2,3,1,1,3
SV022,L,479,2,3,1,1,3
SV022,L,480,2,0,0,0,0
SV022,R,1,2,0,1,0,3
SV022,R,2,2,3,1,1,3
SV022,R,3,3,3,1,0,3
SV022,R,4,2,2,1,1,3
SV022,R,5,2,2,1,1,3
SV022,R,6,3,0,0,1,3
SV022,R,7,2,0,0,1,3
SV022,R,8,3,3,1,0,3
SV022,R,9,2,2,1,0,3
SV022,R,10,2,2,0,0,3
SV022,R,11,2,2,1,1,3
SV022,R,12,3,2,0,0,3
SV022,R,13,3,2,1,0,3
SV022,R,14,3,0,0,1,3
SV022,R,15,2,2,0,0,3
SV022,R,16,3,3,0,0,3
SV022,R,17,2,0,1,1,3
SV022,R,18,3,2,0,0,3
SV022,R,19,2,0,1,0,3
SV022,R,20,3,0,1,0,3
SV022,R,21,2,0,1,1,3
SV022,R,22,3,2,1,0,3
SV022,R,23,2,0,0,0,3
SV022,R,24,2,3,0,0,3
SV022,R,25,2,3,0,0,3
SV022,R,26,2,2,0,1,3
SV022,R,27,2,0,0,0,3
SV022,R,28,3,3,1,0,3
SV022,R,29,3,3,1,0,3
SV022,R,30,3,2,1,1,3
SV022,R,31,2,2,1,0,3
SV022,R,32,3,3,1,1,3
SV022,R,33,3,3,0,1,3
SV022,R,34,2,0,0,1,2
SV022,R,35,3,2,0,1,2
SV022,R,36,3,3,0,0,3
SV022,R,37,3,0,1,0,3
SV022,R,38,2,3,0,0,3
SV022,R,39,2,3,0,0,3
SV022,R,40,2,0,1,1,2
SV022,R,41,2,3,0,1,2
SV022,R,42,2,2,0,0,2
SV022,R,43,3,2,1,0,2
SV022,R,44,2,2,0,0,2
SV022,R,45,3,3,0,0,3
SV022,R,46,2,2,0,0,2
SV022,R,47,2,0,1,0,3
SV022,R,48,2,2,0,1,2
SV022,R,49,2,3,1,0,3
SV022,R,50,2,2,1,1,2
SV022,R,51,3,2,0,1,2
SV022,R,52,3,0,1,0,2
SV022,R,53,2,2,0,0,2
SV022,R,54,3,0,0,1,2
SV022,R,55,2,2,0,1,2
SV022,R,56,2,3,1,1,3
SV022,R,57,3,2,1,0,2
SV022,R,58,3,0,1,0,2
SV022,R,59,2,0,1,0,2
SV022,R,60,3,0,0,0,2
SV022,R,61,2,2,1,1,2
SV022,R,62,3,0,0,1,2
SV022,R,63,3,0,0,1,2
SV022,R,64,3,2,0,0,2
SV022,R,65,2,3,0,1,2
SV022,R,66,3,0,0,0,2
SV022,R,67,3,2,0,0,2
SV022,R,68,2,3,1,0,3
SV022,R,69,2,2,0,0,2
SV022,R,70,3,3,1,1,3
SV022,R,71,3,3,1,1,2
SV022,R,72,3,0,1,1,3
SV022,R,73,3,3,1,0,2
SV022,R,74,2,3,0,1,2
SV022,R,75,2,0,0,0,3
SV022,R,76,3,3,1,0,2
SV022,R,77,3,3,1,1,3
SV022,R,78,2,3,1,0,3
SV022,R,79,2,0,1,1,2
SV022,R,80,3,2,1,0,2
SV022,R,81,3,2,0,1,1
SV022,R,82,3,3,0,1,2
SV022,R,83,2,2,0,1,1
SV022,R,84,2,0,1,0,2
SV022,R,85,3,2,0,1,2
SV022,R,86,3,3,1,1,3
SV022,R,87,3,3,1,0,3
SV022,R,88,3,0,0,1,2
SV022,R,89,2,3,1,0,2
SV022,R,90,2,0,1,1,2
SV022,R,91,2,3,1,1,2
SV022,R,92,3,0,1,1,2
SV022,R,93,2,0,0,0,2
SV022,R,94,3,3,1,1,2
SV022,R,95,3,0,1,0,3
SV022,R,96,3,2,1,0,2
SV022,R,97,2,3,0,1,2
SV022,R,98,2,3,0,1,0
SV022,R,99,2,3,1,0,3
SV022,R,100,3,2,1,1,2
SV022,R,101,2,0,0,0,2
SV022,R,102,3,0,0,0,3
SV022,R,103,3,0,1,0,3
SV022,R,104,3,3,0,1,2
SV022,R,105,2,0,1,1,2
SV022,R,106,2,2,1,0,2
SV022,R,107,3,2,0,0,2
SV022,R,108,2,3,1,0,3
SV022,R,109,3,0,1,1,2
SV022,R,110,3,0,0,1,3
SV022,R,111,2,0,0,0,3
SV022,R,112,3,3,1,1,2
SV022,R,113,2,3,0,0,3
SV022,R,114,3,3,0,1,2
SV022,R,115,3,3,0,0,3
SV022,R,116,2,3,0,0,3
SV022,R,117,2,3,1,0,3
SV022,R,118,2,2,0,1,2
SV022,R,119,2,0,1,1,3
SV022,R,120,2,3,0,1,2
SV022,R,121,2,3,1,1,2
SV022,R,122,3,3,0,0,3
SV022,R,123,3,3,0,0,3
SV022,R,124,3,3,1,1,2
SV022,R,125,2,0,1,0,2
SV022,R,126,3,0,1,1,2
SV022,R,127,2,3,0,0,2
SV022,R,128,3,3,0,0,3
SV022,R,129,2,3,1,1,2
SV022,R,130,3,0,0,0,2
SV022,R,131,2,3,0,1,2
SV022,R,132,2,2,1,0,2
SV022,R,133,3,0,1,0,2
SV022,R,134,3,3,0,1,2
SV022,R,135,3,2,0,1,2
SV022,R,136,2,0,0,1,1
SV022,R,137,2,3,0,1,1
SV022,R,138,2,2,1,1,2
SV022,R,139,3,2,1,1,2
SV022,R,140,3,2,1,1,2
SV022,R,141,3,0,1,0,2
SV022,R,142,2,0,0,0,2
SV022,R,143,3,0,0,1,1
SV022,R,144,2,3,0,1,1
SV022,R,145,2,0,1,1,2
SV022,R,146,2,2,0,0,2
SV022,R,147,3,0,1,1,2
SV022,R,148,3,0,0,0,2
SV022,R,149,3,3,1,0,3
SV022,R,150,3,3,0,1,1
SV022,R,151,2,2,1,1,2
SV022,R,152,2,0,0,1,1
SV022,R,153,3,3,0,1,1
SV022,R,154,3,3,1,0,2
SV022,R,155,2,2,1,0,2
SV022,R,156,3,2,1,0,2
SV022,R,157,2,3,0,1,2
SV022,R,158,2,0,0,1,1
SV022,R,159,2,0,0,1,0
SV022,R,160,3,0,0,0,2
SV022,R,161,2,3,1,0,2
SV022,R,162,3,0,1,1,2
SV022,R,163,2,0,1,0,4
SV022,R,164,3,3,0,1,1
SV022,R,165,3,0,1,1,2
SV022,R,166,3,2,0,1,2
SV022,R,167,3,2,0,0,2
SV022,R,168,2,2,1,0,2
SV022,R,169,3,0,0,0,2
SV022,R,170,3,2,0,0,2
SV022,R,171,2,3,1,1,3
SV022,R,172,2,0,1,0,3
SV022,R,173,2,2,1,0,2
SV022,R,174,3,3,1,1,2
SV022,R,175,3,2,0,1,1
SV022,R,176,3,0,0,0,0
SV022,R,177,3,2,0,1,2
SV022,R,178,2,2,1,1,2
SV022,R,179,3,2,0,0,2
SV022,R,180,3,0,1,1,2
SV022,R,181,2,2,0,1,2
SV022,R,182,3,0,1,1,2
SV022,R,183,2,2,0,1,1
SV022,R,184,2,2,0,0,2
SV022,R,185,2,0,1,0,2
SV022,R,186,2,0,0,0,2
SV022,R,187,2,2,1,0,2
SV022,R,188,2,2,0,1,2
SV022,R,189,3,2,0,0,2
SV022,R,190,3,0,0,0,3
SV022,R,191,2,0,1,1,3
SV022,R,192,2,2,1,1,2
SV022,R,193,2,3,1,1,2
SV022,R,194,3,2,0,1,2
SV022,R,195,3,2,1,0,2
SV022,R,196,2,3,0,0,3
SV022,R,197,2,3,1,1,2
SV022,R,198,2,0,0,0,2
SV022,R,199,3,2,1,1,2
SV022,R,200,3,2,1,1,2
SV022,R,201,3,0,0,1,1
SV022,R,202,3,0,0,1,2
SV022,R,203,3,3,0,0,3
SV022,R,204,2,2,1,0,2
SV022,R,205,3,3,0,1,2
SV022,R,206,3,2,0,1,2
SV022,R,207,3,3,0,0,3
SV022,R,208,3,0,1,0,2
SV022,R,209,2,0,0,1,1
SV022,R,210,2,0,1,0,2
SV022,R,211,3,2,0,0,2
SV022,R,212,3,2,1,1,2
SV022,R,213,2,3,0,0,2
SV022,R,214,2,2,0,1,2
SV022,R,215,2,0,0,0,2
SV022,R,216,2,3,1,1,2
SV022,R,217,3,3,1,1,2
SV022,R,218,2,3,1,0,2
SV022,R,219,3,3,0,0,3
SV022,R,220,3,2,1,1,2
SV022,R,221,3,3,1,0,2
SV022,R,222,2,3,0,0,3
SV022,R,223,3,0,1,1,2
SV022,R,224,2,2,1,1,2
SV022,R,225,2,0,0,1,1
SV022,R,226,2,2,0,1,2
SV022,R,227,3,3,0,1,2
SV022,R,228,3,2,1,0,2
SV022,R,229,2,2,1,0,2
SV022,R,230,3,2,1,1,2
SV022,R,231,3,0,1,0,3
SV022,R,232,3,2,1,0,2
SV022,R,233,3,2,1,1,2
SV022,R,234,2,0,0,1,1
SV022,R,235,3,0,0,0,3
SV022,R,236,2,0,1,1,2
SV022,R,237,2,0,0,1,1
SV022,R,238,2,3,1,1,2
SV022,R,239,2,3,1,0,2
SV022,R,240,2,2,0,0,2
SV022,R,241,3,0,1,0,1
SV022,R,242,2,0,0,0,1
SV022,R,243,3,3,0,1,2
SV022,R,244,2,2,1,0,2
SV022,R,245,3,0,1,0,0
SV022,R,246,2,0,1,1,0
SV022,R,247,2,3,1,1,2
SV022,R,248,3,3,0,1,3
SV022,R,249,3,0,1,0,0
SV022,R,250,3,2,1,0,2
SV022,R,251,2,2,0,0,2
SV022,R,252,3,2,1,1,2
SV022,R,253,3,3,1,1,3
SV022,R,254,2,3,0,1,3
SV022,R,255,3,2,0,1,2
SV022,R,256,3,3,1,0,3
SV022,R,257,2,3,0,0,3
SV022,R,258,3,2,0,0,2
SV022,R,259,2,3,0,0,3
SV022,R,260,3,0,1,0,0
SV022,R,261,3,2,1,0,2
SV022,R,262,3,3,1,0,3
SV022,R,263,3,2,0,1,2
SV022,R,264,3,0,0,0,0
SV022,R,265,2,3,1,0,3
SV022,R,266,3,0,1,0,0
SV022,R,267,2,2,1,0,2
SV022,R,268,2,3,1,1,3
SV022,R,269,2,0,0,0,0
SV022,R,270,3,3,0,0,3
SV022,R,271,3,2,1,0,2
SV022,R,272,2,0,0,0,0
SV022,R,273,2,0,0,1,0
SV022,R,274,3,3,1,0,3
SV022,R,275,3,0,0,1,0
SV022,R,276,2,0,0,0,0
SV022,R,277,3,3,0,0,3
SV022,R,278,3,0,1,1,0
SV022,R,279,3,3,1,1,3
SV022,R,280,2,0,0,1,0
SV022,R,281,2,0,0,1,0
SV022,R,282,3,2,0,1,2
SV022,R,283,3,0,0,1,0
SV022,R,284,3,3,0,0,3
SV022,R,285,2,3,1,0,3
SV022,R,286,2,0,0,1,0
SV022,R,287,3,2,1,1,2
SV022,R,288,3,0,0,0,0
SV022,R,289,3,0,1,0,0
SV022,R,290,2,0,1,0,0
SV022,R,291,2,3,1,0,3
SV022,R,292,2,2,1,0,2
SV022,R,293,2,3,1,1,3
SV022,R,294,3,3,0,0,3
